strategy,config,runtime_ms,gflops,cost_estimate_ms
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,9.50087,28.2538,17.055
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,9.50087,28.2538,13.6956
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_2,9.95119,26.9752,14.3778
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,11.8031,22.7427,14.3778
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,12.1832,22.0332,13.6956
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,12.1832,22.0332,17.055
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000123686,66.2325,0.000244425
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000122467,66.8915,0.000244425
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,9.19436e-05,89.0981,0.000244425
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,9.07214e-05,90.2984,0.000244425
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000106016,77.2712,0.000256646
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000167706,48.8473,0.000256646
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00105002,62.4143,0.00227656
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000977763,67.0265,0.00227656
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000976027,67.1457,0.00227656
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000978921,66.9472,0.00227656
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000978475,66.9777,0.00239039
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00103526,63.3039,0.00239039
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0105972,49.4743,0.0208305
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0104462,50.1895,0.0208305
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0102027,51.3872,0.021872
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0114023,45.9807,0.021872
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0101194,51.8101,0.021872
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0101358,51.7262,0.0208305
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0100743,52.0421,0.0208305
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0911193,46.0309,0.18903
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0911193,46.0309,0.21399
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.0912738,45.953,0.221551
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.0938283,44.7019,0.221551
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0938283,44.7019,0.198482
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0918354,45.6719,0.18903
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.0918354,45.6719,0.21399
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.0912966,45.9415,0.21399
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0912966,45.9415,0.18903
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.0918242,45.6775,0.198482
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0904896,46.3512,0.198482
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0905218,46.3347,0.18903
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0905218,46.3347,0.21399
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,0.0904896,46.3512,0.221551
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,8.14254,32.967,11.8806
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,8.14254,32.967,14.793
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,8.36149,32.1038,15.5326
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,8.36149,32.1038,12.4723
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,8.4712,31.688,12.4723
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,10.8129,24.8255,11.8806
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,10.6008,25.3223,14.6651
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,8.78853,30.5438,13.969
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_1,8.09693,33.1528,13.969
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_c0_unroll_2,11.0203,24.3583,14.6651
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00021369,38.3359,0.000374583
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00027094,30.2355,0.000374583
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000144156,56.8271,0.000374583
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000150972,54.2615,0.000374583
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000147414,55.5715,0.000393312
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000186748,43.8665,0.000393312
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000472592,58.5029,0.00137834
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000520039,53.1652,0.00137834
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000479199,57.6963,0.00137834
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000462593,59.7674,0.00137834
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000523048,52.8594,0.00144726
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000442853,62.4315,0.00144726
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00113073,57.9588,0.00263973
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00107808,60.7895,0.00263973
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0011849,55.3094,0.00263973
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0015323,42.7698,0.00263973
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00126806,51.6822,0.00277172
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00136676,47.9498,0.00277172
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00539417,41.0043,0.0115246
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00520158,42.5225,0.0115246
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0050984,43.383,0.0115246
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00507777,43.5593,0.0115246
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00506388,43.6788,0.0121008
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00619728,35.6905,0.0121008
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0156935,33.408,0.034414
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0163006,32.1638,0.034414
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0218241,24.0234,0.0361347
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.0166673,31.4561,0.0361347
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0154942,33.8378,0.0361347
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0130682,40.1193,0.0361347
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0436073,40.5774,0.0868791
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0436073,40.5774,0.116192
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.046467,38.0802,0.119667
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.046467,38.0802,0.0912231
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0500991,35.3194,0.0912231
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0549132,32.2231,0.0868791
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.0549132,32.2231,0.116192
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.0500114,35.3813,0.116192
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0500114,35.3813,0.0868791
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.0466013,37.9705,0.0912231
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0678184,26.0913,0.0912231
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0436857,40.5046,0.0868791
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0436857,40.5046,0.116192
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.126048,33.2755,0.248868
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.126048,33.2755,0.327525
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.116755,35.9241,0.33748
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.116755,35.9241,0.261311
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.147449,28.4458,0.261311
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_none_unroll_2,0.119287,35.1614,0.307425
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_none_unroll_2,0.106029,39.5582,0.307425
SimulatedAnnealing,split_c1_order_a-b-c0-c1_parallel_none_unroll_1,0.126867,33.0607,0.292786
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_none_unroll_1,0.12046,34.819,0.292786
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.127382,32.9269,0.248868
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.127382,32.9269,0.327525
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.202788,20.6832,0.327525
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.202788,20.6832,0.248868
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.117842,35.5926,0.261311
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.146137,28.7011,0.261311
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0140563,37.2991,0.030945
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0146464,35.7965,0.030945
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0147525,35.539,0.0324923
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0146959,35.6759,0.0324923
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0146449,35.8001,0.0324923
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0146536,35.7788,0.030945
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0155482,33.7201,0.030945
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0928058,45.1944,0.193007
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0928058,45.1944,0.202069
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.0927054,45.2434,0.209789
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.0936214,44.8007,0.209789
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0936214,44.8007,0.202658
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0936421,44.7908,0.193007
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0936453,44.7892,0.193007
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.0936453,44.7892,0.202069
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0930811,45.0608,0.202069
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0930811,45.0608,0.193007
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0922414,45.471,0.202658
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0927054,45.2434,0.202658
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,1.10818,30.2789,1.46407
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,1.10818,30.2789,1.74574
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,1.16891,28.7058,1.83302
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,1.16891,28.7058,1.5339
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,1.21686,27.5745,1.5339
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,1.20706,27.7986,1.46407
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,1.20706,27.7986,1.74574
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,1.20016,27.9583,1.74574
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,1.20016,27.9583,1.46407
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_2,1.21021,27.7261,1.5339
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,1.1693,28.6961,1.5339
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,1.16089,28.904,1.46407
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,1.16089,28.904,1.74574
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000156419,52.3721,0.000234549
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00015489,52.8891,0.000234549
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.00011163,73.3852,0.000234549
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000116315,70.4294,0.000234549
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.000118305,69.2447,0.000246277
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000156334,52.4006,0.000246277
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.000424894,65.0703,0.000854002
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.000564705,48.9601,0.000854002
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000429661,64.3485,0.000854002
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.000477567,57.8934,0.000854002
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00048154,57.4158,0.000896702
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.000466222,59.3022,0.000896702
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00123314,53.1456,0.00217634
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00128273,51.091,0.00217634
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.000978094,67.0038,0.00217634
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00125797,52.0968,0.00217634
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00127815,51.2743,0.00228516
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00124098,52.8101,0.00228516
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.00438129,50.4837,0.00786363
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.00441341,50.1163,0.00786363
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.00449608,49.1948,0.00786363
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.00443386,49.8852,0.00786363
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.00443817,49.8368,0.00825681
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.00361408,61.2006,0.00825681
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0108049,48.5232,0.0200468
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0123172,42.5657,0.0200468
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.012163,43.105,0.0210492
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.0121767,43.0568,0.0210492
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0122356,42.8496,0.0210492
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0121578,43.1235,0.0200468
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0121149,43.2764,0.0200468
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0404544,43.7399,0.0721597
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0404544,43.7399,0.103768
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.04045,43.7447,0.106654
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.04045,43.7447,0.0757677
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0403396,43.8644,0.0757677
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_none_unroll_2,0.04063,43.5509,0.0891384
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_none_unroll_1,0.0409579,43.2022,0.0848937
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0402679,43.9425,0.0721597
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.0402679,43.9425,0.103768
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.0403114,43.895,0.103768
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0403114,43.895,0.0721597
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0404312,43.7651,0.0721597
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0404312,43.7651,0.103768
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0904032,46.3955,0.180628
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0904032,46.3955,0.188799
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.0885713,47.3551,0.196024
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.0932966,44.9567,0.196024
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0932966,44.9567,0.189659
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0942223,44.515,0.180628
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0899463,46.6312,0.180628
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0897537,46.7312,0.180628
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0897537,46.7312,0.188799
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,0.0930514,45.0751,0.196024
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0930514,45.0751,0.189659
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.0931069,45.0482,0.189659
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,7.98641,33.6115,11.4578
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,7.98641,33.6115,14.2667
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,7.87552,34.0848,14.9801
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,7.87552,34.0848,12.0285
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,7.85012,34.1951,12.0285
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,7.8567,34.1664,14.1433
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,7.90796,33.945,13.472
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,7.81193,34.3622,11.4578
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,7.81193,34.3622,14.2667
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,7.81709,34.3396,14.2667
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,7.81709,34.3396,11.4578
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,7.85609,34.1691,11.4578
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,7.85609,34.1691,14.2667
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0123324,42.5129,0.0207789
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0124476,42.1196,0.0207789
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0121602,43.1151,0.0218178
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.011922,43.9764,0.0218178
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0122176,42.9125,0.0218178
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0119562,43.8506,0.0207789
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0125097,41.9106,0.0207789
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0937118,44.7575,0.184048
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0937118,44.7575,0.191072
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.0937993,44.7157,0.198433
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.0934541,44.8809,0.198433
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0934541,44.8809,0.19325
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0936217,44.8005,0.184048
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.093334,44.9387,0.184048
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0924518,45.3675,0.184048
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0924518,45.3675,0.191072
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,0.0939909,44.6246,0.198433
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.0939909,44.6246,0.19325
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_2,0.0935182,44.8501,0.19325
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.0930825,45.0601,0.189062
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.0930825,45.0601,0.19709
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.0882637,47.5202,0.204653
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.0846118,49.5711,0.204653
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_2,0.0846118,49.5711,0.198515
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_none_unroll_1,0.0908638,46.1604,0.189062
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_none_unroll_1,0.0883208,47.4894,0.189062
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_1,0.0885549,47.3639,0.189062
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_none_unroll_2,0.088557,47.3628,0.198515
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_2,0.088557,47.3628,0.204653
SimulatedAnnealing,split_c4_order_a-b-c0-c1_parallel_c0_unroll_1,0.0885549,47.3639,0.19709
SimulatedAnnealing,split_c4_order_b-a-c0-c1_parallel_c0_unroll_1,0.0883208,47.4894,0.19709
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.0908638,46.1604,0.19709
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_1,0.947604,35.4098,1.35524
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_1,0.947604,35.4098,1.63963
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_none_unroll_2,0.902796,37.1672,1.72162
SimulatedAnnealing,split_c2_order_a-b-c0-c1_parallel_c0_unroll_2,0.902796,37.1672,1.42082
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_2,0.927718,36.1688,1.42082
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_2,0.930904,36.045,1.66387
SimulatedAnnealing,split_c1_order_b-a-c0-c1_parallel_c0_unroll_1,0.937772,35.781,1.58671
SimulatedAnnealing,split_c2_order_b-a-c0-c1_parallel_c0_unroll_1,0.92707,36.1941,1.35524
